"239","Wine - George Duboeuf Rose","Hammes and Sons","null","2019","4","202.0000","4,040.00","10","0","3,469.86","570.14","null","14.11238",""
"240","Wine - George Duboeuf Rose","Hammes and Sons","null","2019","5","242.0000","4,840.00","13","0","4,192.40","647.60","null","13.38017",""
"241","Wine - George Duboeuf Rose","Hammes and Sons","null","2019","6","205.0000","4,100.00","11","0","3,544.95","555.05","null","13.53780",""
"242","Orange Roughy 4/6 Oz","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"243","Orange Roughy 4/6 Oz","Hammes and Sons","null","2019","1","-10.0000","0.00","0","1","-151.50","-1.00","null","0.65574",""
"244","Crab - Dungeness, Whole","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"245","Crab - Dungeness, Whole","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"246","Crab - Dungeness, Whole","Hammes and Sons","null","2019","4","50.0000","950.00","2","0","764.92","185.08","null","19.48211",""
"247","Crab - Dungeness, Whole","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"248","Crab - Dungeness, Whole","Hammes and Sons","null","2019","5","5.0000","95.00","1","0","76.46","18.54","null","19.51579",""
"249","Tomatoes - Heirloom","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"250","Tomatoes - Heirloom","Hammes and Sons","null","2019","1","1.0000","12.30","1","0","9.42","2.88","null","23.41463",""
"251","Wine - Red, Metus Rose","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"252","Wine - Red, Metus Rose","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"253","Wine - Red, Metus Rose","Hammes and Sons","null","2019","4","1.0000","12.30","1","0","9.61","2.69","null","21.86992",""
"254","Wine - Red, Metus Rose","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"255","Soup - Campbells, Creamy","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"256","Soup - Campbells, Creamy","Hammes and Sons","null","2019","1","10.0000","157.00","5","0","110.11","46.89","null","29.86624",""
"257","Juice - V8, Tomato","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"258","Juice - V8, Tomato","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"259","Juice - V8, Tomato","Hammes and Sons","null","2019","2","8.0000","131.00","4","0","88.00","43.00","null","32.82443",""
"260","Juice - V8, Tomato","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"261","Juice - V8, Tomato","Hammes and Sons","null","2019","3","9.0000","148.50","4","0","99.00","49.50","null","33.33333",""
"262","Juice - V8, Tomato","Hammes and Sons","null","2019","4","12.0000","198.00","5","0","132.00","66.00","null","33.33333",""
"263","Juice - V8, Tomato","Hammes and Sons","null","2019","5","14.0000","231.00","5","0","156.87","74.13","null","32.09091",""
"264","Juice - V8, Tomato","Hammes and Sons","null","2019","6","13.0000","214.50","4","0","146.51","67.99","null","31.69697",""
"265","Kippers - Smoked","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"266","Kippers - Smoked","Hammes and Sons","null","2019","1","2.0000","37.00","1","0","29.00","8.00","null","21.62162",""
"267","Fresh Portabella - 5lbs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"268","Fresh Portabella - 5lbs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"269","Fresh Portabella - 5lbs","Hammes and Sons","null","2019","5","4.0000","74.00","1","0","59.04","14.96","null","20.21622",""
"270","Fresh Portabella - 5lbs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"271","Ecolab - Medallion","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"272","Ecolab - Medallion","Hammes and Sons","null","2019","1","19.0000","389.50","10","0","323.31","66.19","null","16.99358",""
"273","Cookie - Oatmeal","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"274","Cookie - Oatmeal","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"275","Cookie - Oatmeal","Hammes and Sons","null","2019","2","14.0000","327.50","8","0","238.23","89.27","null","27.25802",""
"276","Cookie - Oatmeal","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"277","Cookie - Oatmeal","Hammes and Sons","null","2019","3","18.0000","450.00","11","0","306.31","143.69","null","31.93111",""
"278","Cookie - Oatmeal","Hammes and Sons","null","2019","4","14.0000","350.00","10","0","238.26","111.74","null","31.92571",""
"279","Cookie - Oatmeal","Hammes and Sons","null","2019","5","12.0000","300.00","5","0","204.20","95.80","null","31.93333",""
"280","Cookie - Oatmeal","Hammes and Sons","null","2019","6","1.0000","25.00","1","0","17.02","7.98","null","31.92000",""
"281","Island Oasis - Cappucino Mix","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"282","Island Oasis - Cappucino Mix","Hammes and Sons","null","2019","1","5.0000","103.25","6","1","45.55","28.20","null","38.23729",""
"283","Tomato - Tricolor Cherry","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"284","Tomato - Tricolor Cherry","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"285","Tomato - Tricolor Cherry","Hammes and Sons","null","2019","2","5.0000","75.75","3","0","45.57","30.18","null","39.84158",""
"286","Tomato - Tricolor Cherry","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"287","Tomato - Tricolor Cherry","Hammes and Sons","null","2019","3","6.0000","94.50","6","0","54.66","39.84","null","42.15873",""
"288","Tomato - Tricolor Cherry","Hammes and Sons","null","2019","4","5.0000","80.75","5","0","45.55","35.20","null","43.59133",""
"289","Tomato - Tricolor Cherry","Hammes and Sons","null","2019","5","6.0000","99.00","6","0","54.66","44.34","null","44.78788",""
"290","Tomato - Tricolor Cherry","Hammes and Sons","null","2019","6","4.0000","66.00","3","0","36.45","29.55","null","44.77273",""
"291","Wine - Periguita Fonseca","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"292","Wine - Periguita Fonseca","Hammes and Sons","null","2019","3","1.0000","22.00","1","0","6.53","15.47","null","70.31818",""
"293","Wild Mix 3#/cs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"294","Wild Mix 3#/cs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"295","Pepper - Jalapeno","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"296","Pepper - Jalapeno","Hammes and Sons","null","2019","1","8.0000","61.50","4","0","51.91","9.59","null","15.59350",""
"297","Thyme - Fresh","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"298","Thyme - Fresh","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"299","Thyme - Fresh","Hammes and Sons","null","2019","2","4.0000","32.50","2","0","23.20","9.30","null","28.61538",""
"300","Thyme - Fresh","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"301","Thyme - Fresh","Hammes and Sons","null","2019","3","5.0000","42.50","2","0","29.00","13.50","null","31.76471",""
"302","Rye Special Old","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"303","Rye Special Old","Hammes and Sons","null","2019","2","1.0000","18.50","1","0","13.56","4.94","null","26.70270",""
"304","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"305","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"306","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","2019","3","0.0000","23.00","1","1","0.00","0.00","null","0.00000",""
"307","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"308","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","2019","4","1.0000","23.00","1","0","13.50","9.50","null","41.30435",""
"309","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","2019","5","1.0000","19.50","1","0","13.40","6.10","null","31.28205",""
"310","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"311","null","null","Customer Total:","null","null","null","28,735.85","null","null","23,516.59","null","null","null",""
"312","Fresh Cape Gooseberries 12 pp/cs","Hammes and Sons","null","null","null","null","null","null","null","null","null","null","null",""
"313","Fresh Cape Gooseberries 12 pp/cs","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"314","Sugar - Sweet N Low, Individual","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"315","Sugar - Sweet N Low, Individual","Boyle Group","null","2019","1","300.0000","6,900.00","2","0","2,963.33","3,936.67","null","57.05319",""
"316","Onions - Vidalia","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"317","Onions - Vidalia","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"318","Onions - Vidalia","Boyle Group","null","2019","3","150.0000","3,450.00","2","0","1,481.67","1,968.33","null","57.05304",""
"319","Onions - Vidalia","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"320","Onions - Vidalia","Boyle Group","null","2019","6","50.0000","1,150.00","1","0","493.89","656.11","null","57.05304",""
"321","Arctic Char - Fresh, Whole","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"322","Arctic Char - Fresh, Whole","Boyle Group","null","2019","6","50.0000","675.00","1","0","276.83","398.17","null","58.98815",""
"323","Pants Custom Dry Clean","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"324","Pants Custom Dry Clean","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"325","Soup - French Can Pea","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"326","Soup - French Can Pea","Boyle Group","null","2019","1","200.0000","4,300.00","2","0","2,795.00","1,505.00","null","35.00000",""
"327","Ice Cream Bar - Hagen Daz","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"328","Ice Cream Bar - Hagen Daz","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"329","Ice Cream Bar - Hagen Daz","Boyle Group","null","2019","2","50.0000","1,075.00","1","0","698.75","376.25","null","35.00000",""
"330","Ice Cream Bar - Hagen Daz","Boyle Group","null","null","null","null","null","null","null","null","null","null","null",""
"331","Ice Cream Bar - Hagen Daz","Boyle Group","null","2019","3","150.0000","3,225.00","2","0","2,096.25","1,128.75","null","35.00000",""
"332","Ice Cream Bar - Hagen Daz","Boyle Group","null","2019","6","50.0000","1,075.00","1","0","698.75","376.25","null","35.00000",""
